book_id,title,author,category_id
5983,"Oswaal One For All Workbook, Class-1, Mathematics (For Latest Exam)",Oswaal Editorial Board,23
5984,"Golden Social Science (History, Geography, Civics and Economics): Based on NEW NCERT for Class- 10 (For CBSE 2024 Board Exams, includes Objective Type Question Bank)",Sudha Rastogi,23
5985,"Oswaal One For All Workbook, Class-3, Mathematics (For Latest Exam)",Oswaal Editorial Board,23
5986,Shivdas CBSE Class 10 (PACK OF 4) Mathematics Standard Science Social Science English Language and Literature ,Shivdas Editorial,23
5987,"Oswaal One For All Workbook, Class-5, Mathematics (For Latest Exam)",Oswaal Editorial Board,23
5988,Shivdas CBSE Class 12 Physics 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Sunil Jangra,23
5989,"Oswaal One For All Workbook, Class-1, English (For Latest Exam )",Oswaal Editorial Board,23
5990,"Oswaal One For All Workbook, Class-2, English (For Latest Exam)",Oswaal Editorial Board,23
5991,"Descriptive Writing Book for SSC, IBPS PO and other Bank Exams (English Printed Edition) by Adda247 Publications",Adda247 Publications,23
5992,Magical Book on Quicker Maths,M Tyra,23
5993,Jokta Academy Hp Gk Book ENGLISH,Suresh Jokta And Vikash KUmar,23
5994,Pegasus Primary English Grammar for Class 1 Students,Team Pegasus,23
5995,"Oswaal One For All Workbook, Class-2, Mathematics (For Latest Exam)",Oswaal Editorial Board,23
5996,Shivdas CBSE Class 12 Chemistry 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,23
5997,"Oswaal One For All Workbook, Class-1, General Knowledge (For Latest Exam)",Oswaal Editorial Board,23
5998,"Oswaal One For All Workbook, Class-3, Science (For Latest Exam)",Oswaal Editorial Board,23
5999,"Oswaal One For All Workbook, Class-3, English (For Latest Exam)",Oswaal Editorial Board,23
6000,Shivdas CBSE Class 12 Economics 25+1 Past 7 Years Solved Board Papers and Sample Papers (including Delhi and Outside Delhi ALL SETS) for 2024 Board Exams,Shivdas Editorial,23
6001,"Oswaal One For All Workbook, Class-2, Science (For Latest Exam)",Oswaal Editorial Board,23
6002,Govt.Pharmacist Exam previous year Questions MCQ Book,P.V.THORAT,23
6003,Gunaho ka Devta Hindi pepar back,Dharamveer Bharti,23
6004,Shivdas CBSE Class 12 Physics Previous 10 Years Question Papers Chapterwise Question Bank (2013-2023) for 2024 Exams | 2023-24 Board Exams,Sunil Jangra,23
6005,Cambridge IGCSE® Mathematics Core and Extended Workbook,Ric Pimentel Terry Wall,23
6006,NEW Cambridge IGCSE™ Physics Coursebook with Digital Access (2 years),David Sang,23
6007,Cambridge Lower Secondary Complete Physics: Student Book (Second Edition),Helen Reynolds,23
6008,"Oswaal One For All Workbook, Class-5, English (For Latest Exam)",Oswaal Editorial Board,23
6009,NEW English as a second language Coursebook with digital access (2 years) (Cambridge International Igcse),Peter Lucantoni,23
6010,Cambridge Lower Secondary Mathematics Learner's Book 8 with Digital Access (1 Year) (Cambridge Lower Secondary Maths),Lynn Byrd,23
6011,"Oswaal One For All Workbook, Class-5, Science (For Latest Exam)",Oswaal Editorial Board,23
6012,Cambridge Primary Science Workbook 4 with Digital Access (1 Year),Fiona Baxter,23
6013,Cambridge IGCSE® and O Level Economics Coursebook - 2ED,Susan Grant,23
6014,"Oswaal One For All Workbook Class 2 English, Math, Science & General Knowledge (Set of 4 Books) (For Latest Exam)",Oswaal Editorial Board,23
6015,Cambridge IGCSE and O Level Computer Science Second Edition,David Watson,23
6016,Cambridge Primary Science Learner's Book 4 with Digital Access (1 Year),Fiona Baxter,23
6017,Pegasus Primary English Grammar for Class 2 Students,Team Pegasus,23
6018,Cambridge Primary Mathematics Workbook 1 with Digital Access (1 Year) 2/ed,Cherri Moseley,23
6019,Lower Secondary Maths Student's Book: Stage 8: Stage 8: Student's Book (Collins Cambridge Lower Secondary Maths),Alastair Duncombe,23
6020,"Oswaal One For All Workbook Class 1 English, Math, Science & General Knowledge (Set of 4 Books) (For Latest Exam)",Oswaal Editorial Board,23
6021,Cambridge IGCSE® First Language English Language and Skills Practice Book 5/E,Marian Cox,23
6022,Cambridge Primary Science Stage 2 Learner's Book 2,Jon Board,23
6023,Devsatya Paperset For Std 12 Commerce ( Gujarati Medium ) | Board Examination,The Diwalipura Youth,23
6024,"Cambridge IGCSE™ Physics, 4/e",Heather Kennett,23
6025,"Oxford Student Atlas for India, Fourth Edition - Useful for Competitive Exams",Oxford University Press,23
6026,"MTG International Mathematics Olympiad (IMO) Workbook for Class 3 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6027,"MTG International Mathematics Olympiad (IMO) Workbook for Class 2 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6028,"MTG International Mathematics Olympiad (IMO) Workbook for Class 4 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6029,"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-1 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6030,"Pearson IIT Foundation Mathematics Class 8, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6031,Sainik School Guide Book Class 6 for Entrance Exam 2024 English Medium (New Edition),Radian Book Company,23
6032,"MTG International English Olympiad (IEO) Workbook for Class 2 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,23
6033,"Oswaal One For All Olympiad Previous Years’ Solved Papers, Class-4 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6034,"Pearson IIT Foundation Mathematics Class 6, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6035,"MTG National Science Olympiad (NSO) Workbook for Class 2 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",ANIL AHLAWAT,23
6036,"MTG International English Olympiad (IEO) Workbook for Class 3 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,23
6037,"MTG International Mathematics Olympiad (IMO) Workbook for Class 1 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6038,"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6039,"Oswaal One For All Olympiad Previous Years’ Solved Papers, Class-2 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6040,"MTG Olympiad Prep-Guide Class 3 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board",MTG Editorial Board,23
6041,"Pearson IIT Foundation-Mathematics Class 9, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6042,"MTG International Mathematics Olympiad (IMO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6043,"Pearson IIT Foundation Physics Class 8, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6044,MTG International General Knowledge Olympiad (IGKO) Workbook for Class 3 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH,RAGHAV SINGH,23
6045,"MTG Olympiad Prep-Guide Class 4 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board",MTG Editorial Board,23
6046,"Pearson IIT Foundation Chemistry Class 8, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6047,"MTG National Science Olympiad (NSO) Workbook for Class 4 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",ANIL AHLAWAT,23
6048,"MTG Olympiad Prep-Guide Class 5 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board",MTG Editorial Board,23
6049,"MTG National Science Olympiad (NSO) Workbook for Class 3 - Quick Recap, MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ANIL AHLAWAT",ANIL AHLAWAT,23
6050,"MTG Olympiad Prep-Guide Mathematics Class 3 - Detailed Theory, Self Test with IMO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam MTG Editorial Board",MTG Editorial Board,23
6051,"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 English Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6052,"MTG International Mathematics Olympiad (IMO) Workbook for Class 7 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6053,"MTG Foundation Course Class 10 Physics Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad Exam, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,23
6054,"MTG International English Olympiad (IEO) Workbook for Class 5 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam ZARRIN ALI KHAN",ZARRIN ALI KHAN,23
6055,"Oswaal One For All Olympiad Previous Years Solved Papers, Class-5 Mathematics Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6056,"Pearson IIT Foundation Mathematics Class 7, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6057,"Oswaal One For All Olympiad Previous Years Solved Papers, Class-2 Science (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6058,MTG International General Knowledge Olympiad (IGKO) Workbook for Class 2 - MCQs & Achievers Section - SOF IGKO Olympiad Preparation Books For 2023-2024 Exam RAGHAV SINGH,RAGHAV SINGH,23
6059,"Pearson IIT Foundation Mathematics Class 10, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6060,"Pearson IIT Foundation- Physics Class 9, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6061,"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 4 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)",MTG Editorial Board,23
6062,"MTG Foundation Course Class 10 Biology Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,23
6063,"Pearson IIT Foundation Physics Class 7, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6064,"MTG International Mathematics Olympiad (IMO) Workbook for Class 6 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6065,"MTG International Mathematics Olympiad (IMO) Workbook for Class 9 - MCQs, Previous Years Solved Paper and Achievers Section - SOF Olympiad Preparation Books For 2023-2024 Exam MAHABIR SINGH",MAHABIR SINGH,23
6066,"MTG Foundation Course Class 10 Chemistry Book - Your Companion to Crack NTSE-NVS-KVPY-BOARDS-IIT JEE-NEET-NSO Olympiad, Based on Latest Pattern-2023 MTG Editorial Board",MTG Editorial Board,23
6067,"Oswaal One For All Olympiad Previous Years' Solved Papers, Class-3 English Book (Useful book for all Olympiads) (For 2023 Exam)",Oswaal Editorial Board,23
6068,"MTG Olympiad Reasoning Workbook Class 2 - Enhances Lateral Thinking & Analytical Skills, Reasoning Workbook For SOF Olympiad & Talent Search Exam",PALLAVI AGGRAWAL,23
6069,Jawahar Navodaya Vidyalaya Class 6 Guide for Exam 2024,Arihant Experts,23
6070,"MTG Olympiad Prep-Guide Class 2 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board",MTG Editorial Board,23
6071,"MTG International Mathematics Olympiad (IMO) Workbook, Prep-Guide & Previous Years Papers with Self Test Paper Class 2 - SOF Olympiad Books For 2023-24 Exam (Set of 3 Books)",MTG Editorial Board,23
6072,"Pearson IIT Foundation Physics Class 10, for JEE, NTSE, Olympiad| Revised CBSE and NCERT'23|Free access to e-library for Self Preparation - Fifth Edition 2023",Trishna,23
6073,"MTG Olympiad Prep-Guide Class 6 - Achievers Section with IMO-NSO-IEO Chapterwise Previous Year Question Paper For SOF 2023-24 Exam, Set of 3 Books (Mathematics, Science, English) MTG Editorial Board",MTG Editorial Board,23
6074,Pathfinder for Pre-RMO/IOQM – 2023-2024,Prashant Jain,23
6075,"MTG Objective NCERT at your FINGERTIPS Biology - NCERT Notes with HD Pages, Exam Archive & MCQs | Based on NMC NEET Rationalised Syllabus, NEET Books (Latest & Revised Edition 2024-2025",MTG Editorial Board,24
6076,Dr. Cuterus : Everything Nobody Tells You About Your Body,Dr Tanaya Narendra,24
6077,"MTG Objective NCERT at your FINGERTIPS For NEET - Physics, Chemistry, Biology (Set of 3 Books) | NCERT NEET Trend Indicator | NEET Books (Based on NMC NEET Rationalised Syllabus - Latest & Revised Edition 2024-2025)",MTG Editorial Board,24
6078,"Behave: The Biology of Humans at Our Best and Worst [Paperback] Sapolsky, Robert M",Robert M Sapolsky,24
6079,"CSIR NET Life Science Previous Year Questions Papers with Answers and Detailed Solutions from 2001- 2023 - Best Book for CSIR UGC NET, GATE, DBT, ICMR, ICAR Bioscience Examinations in India",Kailash Choudhary,24
6080,"Guns, Germs and Steel : The MILLION-COPY bestselling history of everybody (20th Anniversary Edition)",Jared Diamond,24
6081,Quantum Body,Dr Deepak Chopra,24
6082,The Interpretation of Dreams,Sigmund Freud,24
6083,Mcqs Life Sciences – Biotechnology,Pranav Kumar,24
6084,Trees Of South India,Paul Blanchflower,24
6085,"CUET PG Zoology Book Topic-wise Shorted Previous Year (PYQ) and Practice Question with detailed solution, 4000+ questions also useful for M.Sc. Entrance exam",Kailash Choudhary,24
6086,"Textbook of Clinical Neuroanatomy, 4e",Singh,24
6087,Outlive: The Science and Art of Longevity,Bill Gifford,24
6088,Pathfinder Academy : Csir-Jrf-Net Life Sciences Book Combo Set With Ecology,Pranav Kumar & Usha Mina,24
6089,Marginlands: Indian Landscapes on the Brink – Shortlisted for the 2023 Tata Literature Live! First Book Award (Non-fiction),Arati Kumar-Rao,24
6090,NCERT BIOLOGY TEXT BOOK FOR CLASS 11 AND 12 (SET OF 2 BOOKS),NCERT,24
6091,CSIR-JRF-NET Life Sciences Fundamentals and Practice Part I & II,Pranav Kumar,24
6092,Gut: The Inside Story Of Our BodyS Most Under-Rated Organ,Giulia Enders,24
6093,"Selective Anatomy: Prep Manual for Undergraduates, Vol II, 2e",Vishram Singh,24
6094,"Textbook of Anatomy-Head, Neck and Brain, Volume III",Vishram Singh,24
6095,Being You,Professor Anil Seth,24
6096,SELECTIVE ANATOMY PREP MANUAL FOR UNDERGRADUATES (VOLUME-1),Vishram Singh,24
6097,Post Graduate Entrance Exam Zoology,Arihant Experts,24
6098,Eve,Cat Bohannon,24
6099,Physiotherapy In Neurological Conditions With Assessment And Treatment Protocols (Pb 2020),POTTURI G,24
6100,"MTG Handbook of Biology For NEET, CUET, Boards & Various Competitive Exams (Class 11 & 12) - NCERT Insight | Short and Crisp Notes | Step-by-Step High Definition Diagrams MTG Editorial Board",MTG Editorial Board,24
6101,M.sc. Zoology,Anita Sehgal,24
6102,Chordate Embryology,Verma P.S.,24
